praf,pmek,plcg,PIP2,PIP3,p44.42,pakts473,PKA,PKC,P38,pjnk
18.6,17.8,1,1.01,18.4,26.4,32.2,264,30.2,52.8,25.3
139,50,1,2.59,11.4,18.4,44.1,292,17.5,47.4,118
118,59.9,9.47,2.94,6.73,18.9,59.4,692,33.4,51.9,31.9
29.7,23.9,12.2,77,31.6,82.8,164,1827,20.5,30.8,17.3
41.4,21.9,20.7,2.55,18.8,10,26.7,414,3.46,19.1,30
75,18.3,3.28,1.01,15.4,24.6,38.5,175,15.5,33.4,89
36.2,31.9,1.23,8.74,9.22,8.13,24.1,355,25,58.3,31.9
47.8,29.7,11.4,6.85,11.9,18.1,29.7,259,7.77,21.5,5.19
33.4,17.9,5.83,1,13.1,6.67,40,313,5.57,28.6,67.9
46.6,17.3,6.98,1.18,2.81,117,223,528,25.7,36.8,29.7
39.6,20.4,4.91,1.01,8.43,13.6,26.2,136,3.49,12.6,62.1
122,46.1,1.32,1.33,16.4,46.1,91.4,2350,22.9,46.6,15
51.4,24.8,18.8,9.82,25.7,24.1,47.8,1114,3.28,18.9,56.7
132,172,2.15,2.25,8.66,16.4,33.1,426,38.2,64.9,21.9
48.7,42.6,3.52,6.73,7.37,11.8,23.7,175,49.6,85.1,11.3
3.28,7.57,6.04,4.07,11.5,30,86.6,1065,19.1,44.1,17.8
359,365,13.3,1,32.2,11.2,20.4,491,13.5,39.2,13.6
71,21.3,6.73,2.81,12.1,44.9,71,319,19.8,37.2,25
29.4,22.1,3.85,3.68,7.04,29.4,73.7,1176,10.1,25.7,14.2
32.2,16,1.89,1,22.3,9.06,23.3,403,5.83,21.3,62.6
19.8,16.4,3.25,6.98,16,46.1,95.6,487,2.71,92.2,5.52
50.5,29.7,5.09,3.19,11.1,25.7,60.4,426,2.25,5.09,79.1
90.6,59.9,8.51,2.74,8.13,9.91,31.6,704,14.5,36.8,74.3
85.1,21.9,1.08,1,7.5,8.74,18.8,355,5.83,17.9,103
17.5,19.3,4.41,1,4.61,4.83,19.6,750,4.22,18.8,93.9
49.6,30.5,7.3,2.02,5.47,21.1,41,237,14.5,34.9,10.5
60.4,22.5,2.41,3.34,7.3,17.5,20.5,284,42.2,89,70.4
82,62.1,3.96,1.08,13.6,2.59,30.2,27.9,2.39,17.8,84.3
58.8,17.3,5.28,1,1.1,46.6,53.8,259,27.9,80.6,184
34,29.4,3.22,2.76,9.14,19.1,30,441,20,45.7,13.6
4.45,6.1,8.2,1,50,17.6,19.5,437,15.5,34,22.7
78.4,43.7,3.75,4.7,11.7,17.2,31.9,211,74.3,112,28.9
132,172,2.15,2.25,8.66,16.4,33.1,426,38.2,64.9,21.9
53.8,17.5,4.83,1.01,4,41.4,71,1197,5.14,16.7,71
57.3,23.7,7.1,9.65,9.22,44.9,126,1186,3.49,18.4,77.7
15.7,16.3,5.38,93.9,22.7,32.5,66.1,655,42.2,107,34.6
82,43.3,1.86,1,13.2,19.8,54.7,2167,11.2,17.9,8.74
43.7,28.4,10.2,1.23,14.6,17.8,39.6,337,19.1,41,12.7
27.4,10.9,2.86,4.1,5.88,68.5,129,1459,20.2,35.9,8.9
129,51.4,2.07,4.41,9.22,25.5,33.4,227,1.78,39.6,8.51
71.7,53.3,4.29,6.1,48.7,12.3,25.5,337,15.4,34.6,9.22
95.6,61.5,11.2,1.01,38.5,18.4,53.8,483,3.34,8.28,40.7
66.7,19.3,2.46,1.06,25.3,10.7,36.2,422,11.8,25.7,9.91
138,176,14.2,1,7.3,38.2,58.8,246,63.2,87.4,16.5
55.7,22.9,3.22,6.67,12.7,14.9,53.3,1055,17,35.2,9.56
88.2,34,1,167,35.2,19.8,41.8,241,1.64,12.2,42.9
82,33.7,1.32,3.16,12.9,41.4,93.1,757,27.4,79.1,38.9
80.6,30,18.8,1.65,15.4,19.8,54.7,281,21.5,41,13.9
54.2,14.9,9.39,1,13.5,35.2,101,813,13.2,40.3,21.5
11.7,30.8,2.84,6.32,10.6,66.1,86.6,922,1.51,21.7,80.6
40,30.5,10.6,35.2,34.3,33.7,95.6,2666,24.8,42.6,13.1
66.1,34.9,15.7,6.67,18.8,14.9,31.6,281,4.96,28.4,89.8
66.1,18.8,1,1.68,15.5,12,17,418,11.5,29.2,7.64
72.3,24.4,5.28,179,35.2,22.1,42.6,196,26.9,38.9,20.7
67.9,36.5,14.5,5.14,10.3,45.7,80.6,898,18.4,34.3,22.3
259,172,1,1.41,15.5,21.5,42.6,407,39.2,73.7,48.3
94.7,36.5,6.79,1.23,5.47,14.6,30.2,567,113,175,37.9
27.6,34.6,1,1.01,12.2,5.88,16.1,385,14.9,23.7,15.8
45.7,13.1,1.91,6.79,6.32,29.7,49.1,382,16.7,39.2,22.9
11.7,30.8,2.84,6.32,10.6,66.1,86.6,922,1.51,21.7,80.6
54.7,16.1,5.09,5.05,22.5,7.64,18.3,500,24.4,42.6,11.1
93.9,34.3,1,1,7.7,8.82,24.4,632,5.62,12.1,115
10.5,23.1,2.62,1.05,13.7,18.1,40.7,289,24.4,49.6,43.3
90.6,59.9,8.51,2.74,8.13,9.91,31.6,704,14.5,36.8,74.3
52.3,29.4,3.13,1.23,1.93,51.9,147,939,11.9,24.4,12
27.6,21.3,4.26,1.88,11.9,9.39,19.6,828,5.78,13.6,78.4
61,41,3.96,3.92,19.8,27.6,44.5,355,28.9,69.2,34.9
71.7,53.3,4.29,6.1,48.7,12.3,25.5,337,15.4,34.6,9.22
73,29.7,5.94,4.29,12.3,13.6,145,154,23.7,48.7,15.5
103,69.8,33.1,7.77,42.9,16,44.5,1114,25.3,43.7,12.7
21.1,18.8,4,3.85,3.11,55.7,85.8,433,50.5,109,52.8
22.5,22.5,10.5,2.67,13.5,10.4,26.2,449,13.7,23.7,7.37
1.46,3.82,5.52,5.83,11.8,53.3,107,1843,21.9,61,19.1
46.1,35.9,11.3,1.27,11.9,37.2,97.3,764,17.2,42.2,11.7
40.3,23.7,8.06,1,16.5,7.43,31.3,1094,13.6,30.2,11
18.3,15.5,3.05,4.53,25.7,30.2,56.7,1486,29.2,69.8,26.9
83.5,33.7,1.42,1.01,12.5,74.3,119,466,11.9,31.9,6.1
100,57.3,6.21,1.24,26.7,23.5,34.6,308,12.7,22.5,2.07
61.5,23.1,8.74,7.3,9.65,13.7,39.2,400,29.7,46.6,16
56.7,34,1,7.64,10.6,29.2,88.2,1611,5.57,34,106
60.4,22.5,2.41,3.34,7.3,17.5,20.5,284,42.2,89,70.4
50.5,20.9,1.88,1.91,14.7,34.3,107,1055,4.66,32.5,115
92.2,31.6,7.77,1.58,4.83,17.5,24.1,655,19.8,40.7,5.83
27.4,26.9,8.2,2.62,8.51,18.9,37.2,246,36.8,67.9,34.9
1.46,3.82,5.52,5.83,11.8,53.3,107,1843,21.9,61,19.1
34,29.4,3.22,2.76,9.14,19.1,30,441,20,45.7,13.6
66.1,18.8,1,1.68,15.5,12,17,418,11.5,29.2,7.64
61,17.6,1.6,1.05,4.78,34.6,66.1,410,44.1,121,90.6
85.1,20.5,3.02,1.07,17,7.99,23.1,316,49.1,68.5,16
49.1,29.2,2.53,1.42,5.73,18.6,48.7,1165,27.9,40.7,21.9
15.7,16.3,5.38,93.9,22.7,32.5,66.1,655,42.2,107,34.6
51.9,46.1,13.2,1.01,18.4,6.73,13,474,24.4,50.5,77.7
56.2,19.8,9.91,4.87,6.73,26.7,41,221,28.4,40,9.73
54.7,24.6,6.92,1.15,17.8,47,95.6,1877,1,1,7.7
16.4,21.5,5.52,3.85,22.7,12.2,69.8,1582,2.48,17.6,96.5
83.5,19.5,7.57,1.08,2.76,17.9,33.4,316,16.7,26.9,15.4
81.3,64.4,2.04,1,15.5,44.5,89.8,583,11.2,43.7,6.04
54.2,14.9,9.39,1,13.5,35.2,101,813,13.2,40.3,21.5
17.5,19.3,4.41,1,4.61,4.83,19.6,750,4.22,18.8,93.9
79.1,16.5,6.1,1.64,15.5,7.99,29.4,385,32.2,67.9,21.7
75,27.1,2.46,1.01,17.3,38.9,92.2,770,21.9,35.5,21.9
76.4,41.4,5.88,5.14,12.9,62.1,117,445,12.7,23.7,3.85
36.2,16.7,6.73,3.85,18.9,34.6,57.3,632,2.69,25,91.4
31.6,8.66,7.99,1,8.06,37.9,84.3,1611,8.51,56.2,239
48.7,18.3,6.79,1.01,13.5,11.5,22.9,359,21.3,42.6,29.7
90.6,31.6,18.4,5.14,29.7,27.6,48.7,193,38.9,85.8,57.8
132,55.2,17,6.79,13.3,9.39,25.9,523,25.7,58.8,27.9
23.7,22.5,6.15,2.44,13.7,5.52,38.2,552,37.5,86.6,58.8
70.4,40,2.57,1.65,3.43,23.5,42.9,392,2.39,11.4,43.3
35.5,22.5,5.14,1.01,19.8,46.1,94.7,1596,5.33,25.5,89.8
74.3,24.4,2.21,1.98,16,67.9,121,227,7.5,18.9,83.5
34,29.4,3.22,2.76,9.14,19.1,30,441,20,45.7,13.6
64.9,26.7,1,1,22.7,40.7,73,2054,2.76,13.7,47.8
57.8,22.9,4.57,1.6,32.8,6.15,14.1,255,8.2,42.2,264
44.1,15.3,3.43,2.41,5.88,17.5,43.3,349,35.5,83.5,37.9
15.4,23.9,1.86,6.26,32.8,41.4,68.5,331,5.99,5.05,44.5
9.14,8.66,5.88,8.2,21.1,37.9,76.4,685,23.1,34.9,17.3
47.8,25.9,7.17,1,16.5,23.1,40.7,379,3.43,30,4.07
25,34,2.29,1.01,15.1,7.3,16.1,276,13.6,38.5,60.4
17.8,19.3,16.3,2.07,20.4,7.84,7.5,375,25.5,47.4,12.3
44.9,30.5,8.43,6.79,22.3,3.22,25,820,12,31.9,18.9
71,21.3,6.73,2.81,12.1,44.9,71,319,19.8,37.2,25
82.8,25.7,7.3,1.86,10.7,9.14,23.3,349,20.7,44.9,23.7
34,13.8,4.7,6.49,21.3,16.3,45.7,403,4.91,18.6,61.5
21.7,36.8,4.07,1,23.1,34.9,62.6,379,33.4,71.7,18.3
78.4,39.6,6.1,1.01,12.9,16.7,48.7,123,18.3,37.2,6.26
70.4,32.8,1.04,1.88,8.74,20.4,43.3,730,12.4,21.3,1
64.9,54.2,1,21.5,7.7,1,1.55,50.9,12.7,37.9,2.67
85.8,30,11.5,1,11.9,8.9,20.9,567,19.5,37.5,4.57
79.9,52.3,6.67,1.68,2.67,9.91,23.1,509,73,142,30.2
60.4,19.8,1,1.95,34.9,4.78,21.1,692,33.4,83.5,30.2
30,22.1,4.87,1.12,9.22,3.92,46.6,173,17.2,25,10.6
175,77,3.72,2.33,11.3,10.1,26.9,588,24.4,37.5,25.7
84.3,40.3,6.79,1.01,17.6,19.6,37.5,246,13.7,35.5,78.4
49.6,30.5,7.3,2.02,5.47,21.1,41,237,14.5,34.9,10.5
41.4,24.4,2.41,1,12.7,67.3,135,626,18.3,29.2,13
59.4,17.6,3.65,4.78,26.9,49.6,113,882,12.4,30.5,8.58
73,22.1,9.31,1.01,12.4,28.4,38.2,349,13.7,31.3,17.2
56.7,25.9,1.83,3.96,21.7,13.5,26.2,698,22.3,53.8,4.26
59.4,15.3,1.01,2.37,19.6,15.7,41,269,11.1,22.1,6.44
69.8,29.4,8.35,1.39,20.7,3.75,8.06,302,20.5,46.6,9.39
30,22.1,4.87,1.12,9.22,3.92,46.6,173,17.2,25,10.6
56.7,25.5,1.84,1,25.7,6.98,31.9,851,8.51,20.5,160
132,55.2,17,6.79,13.3,9.39,25.9,523,25.7,58.8,27.9
33.4,17.9,5.83,1,13.1,6.67,40,313,5.57,28.6,67.9
34.6,19.8,1,6.92,17.8,16.7,31.3,294,25.5,83.5,30
43.7,37.2,5.38,2.27,8.2,6.1,13.8,567,11.5,35.5,13.2
71.7,27.6,4.91,3.96,8.35,21.3,34.3,274,30,63.2,13.3
46.1,18.8,1,6.15,9.65,26.4,46.6,239,11.2,27.4,9.91
69.8,22.5,5.73,1.01,16.1,35.5,45.3,313,20.7,53.3,20.5
28.1,44.1,1.08,3.62,9.65,43.7,87.4,552,12.7,25.5,6.73
59.9,23.7,1.6,3.02,16.5,17.6,42.2,269,18.9,41.8,18.1
55.2,24.4,1.73,6.38,9.65,14.3,29.7,328,2.46,13.7,75
50.9,30,12.1,1.79,21.7,1.64,20,770,29.2,66.7,18.8
73,41.4,2.94,2.48,5.14,51.9,101,890,27.1,62.6,18.8
42.9,26.9,1.01,1.23,11.5,26.2,34,340,13.9,26.2,12.1
30,19.6,2.76,2.37,1,20.7,36.5,835,23.3,42.9,24.4
77,33.1,5.19,4.07,16.7,13,32.5,441,25.3,50.5,22.9
77,30.5,4.49,2.46,18.3,24.6,41.8,302,13,18.8,50.9
113,73,1,1.31,11.5,8.74,31.1,487,40,79.9,43.7
24.6,16,6.92,9.39,8.06,15.7,53.8,346,9.31,18.1,12.5
19.6,27.4,5.88,1,29.4,42.6,89.8,1275,40,93.1,51.9
25,25,15.3,2.29,32.2,20.9,41.8,227,5.28,20,82.8
19.6,27.1,14.9,1.01,18.4,29.4,48.3,359,8.82,33.7,66.7
93.9,34.3,1,1,7.7,8.82,24.4,632,5.62,12.1,115
7.3,11.9,6.38,4.57,10.2,11.2,19.3,528,9.91,35.5,37.5
38.2,19.8,14.9,1,5.78,4.57,38.2,573,20.9,52.3,17
15.8,25.7,1.27,3.08,16.7,37.2,61,414,19.6,31.3,12.3
27.4,10.9,2.86,4.1,5.88,68.5,129,1459,20.2,35.9,8.9
63.8,34.3,3.34,1,14.3,15,63.8,931,1,20,67.9
51.9,46.1,13.2,1.01,18.4,6.73,13,474,24.4,50.5,77.7
1.12,22.7,6.38,1,14.2,25.3,42.2,449,24.6,50.5,13.1
79.9,27.9,3.89,1,13.8,49.6,139,1144,13.6,30.5,8.06
44.5,23.7,6.79,3.4,12.5,31.9,57.3,221,46.1,65.5,38.9
79.1,41.4,1,1.72,7.77,6.98,22.7,604,14.2,25,14.6
26.4,25.5,10.6,3.28,36.8,25,41.8,292,16.3,39.6,15.4
102,33.7,6.15,1.72,16.8,113,331,3078,12.6,31.3,13.6
57.8,22.9,4.57,1.6,32.8,6.15,14.1,255,8.2,42.2,264
19.8,16.4,3.25,6.98,16,46.1,95.6,487,2.71,92.2,5.52
88.2,29.7,13.8,3.25,13.2,31.6,58.8,667,22.3,45.7,13.8
62.1,14.7,4.83,1.39,10.2,26.2,43.3,523,21.9,28.6,11.5
91.4,30.8,7.64,5.94,10.1,6.32,10.5,300,6.49,13.7,56.2
59.4,36.2,9.47,6.44,9.56,79.1,145,922,32.5,66.7,36.8
62.1,23.1,3.52,2.79,39.2,11.3,15.7,400,2.79,34.9,66.7
54.7,11.8,4.18,1,31.1,66.7,154,1928,20.7,57.3,23.9
62.1,17.3,5,1.01,2.07,17.8,36.5,271,13,27.9,7.1
55.2,18.8,6.04,5.99,13.9,29.2,60.4,445,13.5,30,6.79
70.4,32.8,1.04,1.88,8.74,20.4,43.3,730,12.4,21.3,1
52.3,15.1,12.1,5.52,7.91,7.23,17,328,1.19,9.39,53.3
50.5,24.4,4.18,1.19,12.3,17.3,45.3,1407,13.7,35.9,12.9
13.1,31.1,11,1,21.9,11.5,27.1,400,2.46,23.9,68.5
61.5,23.1,8.74,7.3,9.65,13.7,39.2,400,29.7,46.6,16
77.7,21.1,14.3,2.84,28.4,27.4,44.1,205,12.1,23.3,12.2
78.4,21.9,9.31,4.66,44.9,10.7,26.4,866,17.2,21.9,7.84
85.1,23.5,8.74,1.01,18.6,8.28,23.3,717,4.18,9.73,4.14
138,176,14.2,1,7.3,38.2,58.8,246,63.2,87.4,16.5
54.2,14.9,9.39,1,13.5,35.2,101,813,13.2,40.3,21.5
34.6,15.4,1.24,4.14,16.5,18.1,30.8,241,12.5,21.3,12.6
23.3,27.4,9.06,1.01,6.92,25,77.7,478,39.2,109,26.2
13.1,27.9,12.4,1,10.8,39.6,112,743,22.9,32.8,21.7
46.6,9.31,1,5.73,19.1,23.9,40,308,12.2,28.9,4.29
10.6,17.5,1.57,1.84,14.2,15.1,48.7,1512,31.9,57.3,9.14
61,18.9,5.42,3,11.1,13.6,16.3,426,20.4,50,17.9
36.2,17.8,5.14,3.43,9.65,14.7,31.6,385,15.7,31.1,11.2
61,28.9,10.3,1.01,20.7,111,184,491,12.5,37.2,7.1
61,14.9,3.31,2.53,22.1,19.6,47.8,237,2.67,18.6,13.7
31.9,20.5,1.79,165,72.3,17.2,33.1,723,15.5,37.2,79.1
40,25.9,5.42,4.18,8.13,13,29.4,250,2.23,21.3,37.9
209,311,6.79,49.6,19.3,16.5,178,191,3.75,31.1,21.7
55.2,85.1,6.04,20.2,5,1.96,67.9,126,4.66,22.5,8.2
1877,2690,23.1,27.6,4.74,9.22,77.7,322,1,22.9,14.1
1395,2110,23.3,33.4,5.57,2.48,19.8,103,6.92,48.3,25.7
698,1144,2.25,13.8,10.5,1,40.7,118,20.5,73,42.9
105,155,17.2,19.3,6.85,1,31.9,137,1,12.9,8.9
528,828,15,12.5,1,1.06,53.8,119,2.57,22.7,2.64
491,750,21.3,15.3,9.65,5.14,117,407,3.46,47,5.14
1018,1446,4.07,122,13.3,3.08,14.6,64.4,3.89,27.6,13.9
181,279,4.61,281,50.9,5.23,50.9,215,1.72,28.1,13
25.9,64.9,43.3,55.7,7.57,22.9,66.1,931,14.2,40.7,19.1
349,441,50,328,79.1,2.02,28.1,58.3,1,15.5,4.07
153,235,37.9,146,43.3,4.1,198,533,1.51,17,2.84
235,334,17.8,13.8,14.1,4.07,102,349,2.48,11.9,1
474,799,16.4,20,25.5,13.2,56.2,1358,1.61,37.9,8.06
181,271,3.96,17,25.9,1.72,110,262,1,26.9,5.05
23.9,32.5,15.4,4.03,23.3,5.14,49.6,1877,3.59,57.3,6.79
24.4,18.4,3.68,1.67,12.2,8.13,32.5,179,2.09,18.8,3.43
55.2,85.1,6.04,20.2,5,1.96,67.9,126,4.66,22.5,8.2
433,588,15.5,14.5,13.2,4.33,17.6,71,2.86,22.3,3.46
1582,2308,45.7,48.7,11.8,2.37,77.7,259,7.37,40.7,5.05
40,51.9,17.6,164,56.7,1.43,56.2,122,3.46,28.4,4.66
204,308,26.2,23.1,5.52,5.42,58.3,176,12.4,80.6,158
25.7,113,9.82,20.2,33.7,4.1,113,385,18.3,56.7,67.3
172,279,5.99,28.1,47,6.21,72.3,325,3.72,32.8,8.58
461,784,20.2,24.1,7.43,1.1,20.2,87.4,1.64,19.1,2.53
120,153,10.9,13.8,10.6,1,48.3,67.3,1.46,61.5,19.1
965,1554,5.67,57.8,24.4,3.65,73.7,255,1.13,37.5,2.76
547,906,26.9,319,50.9,1.24,124,340,9.91,34,20.2
170,215,17.2,24.8,8.58,5.14,121,349,6.15,14.7,8.9
117,157,8.2,16.4,28.1,15,101,355,2.59,44.1,9.91
281,400,9.73,23.1,30.5,25.5,153,2054,38.5,79.1,237
104,139,12.3,40.3,15.5,1,17.8,107,1,49.1,6.61
56.7,47.4,13.6,141,46.6,1.76,44.5,161,1.89,34.3,12.4
599,828,3.72,25.7,16.8,16.3,196,143,3.34,24.1,13.3
207,331,1.1,11.7,6.26,8.98,44.9,284,4.45,41,8.98
359,594,10,10.6,1,1,41.4,117,9.14,43.7,34.9
757,1124,17.9,13.5,4.7,4.29,29.2,132,5.42,44.9,13.3
9.39,12,78.4,165,47.4,10.7,56.2,2714,3.82,34,2.29
389,426,36.8,119,23.1,1,36.8,87.4,12,43.7,20.9
93.9,145,11.8,410,62.6,4.96,91.4,223,33.1,79.9,20.9
71.7,115,25,36.8,10.5,3.08,71.7,259,1,15.5,7.7
147,176,11.2,34.9,36.8,6.21,54.2,1459,16.3,55.7,32.2
302,445,13.3,25.7,2.53,7.17,90.6,1144,1.13,5.62,5.83
98.2,168,24.8,55.2,9.06,7.7,54.7,1370,1.73,40.3,5.09
279,379,13.6,13.8,4.49,2.48,69.8,101,1.36,46.6,3.89
965,1472,2.17,16,46.1,1.17,39.6,130,1,16.5,3.89
302,445,7.64,6.26,4.45,10,52.8,1358,1.29,33.4,8.2
196,281,13.9,39.6,17,1,27.1,87.4,1,26.2,9.47
1009,1420,21.1,26.7,53.3,6.49,67.3,346,1,31.6,1.79
372,599,10.9,107,17.9,1,36.5,79.1,4.87,30.8,9.91
1794,2393,17.3,51.4,31.6,1.09,26.2,124,6.85,35.9,3.62
403,610,6.32,106,12.5,16.1,186,1094,3.02,30.2,15.8
72.3,90.6,64.4,158,25,4.49,78.4,248,12.4,38.5,17.9
1018,1486,13.1,23.9,25.9,5.42,44.9,1794,2.35,15.3,13.5
1219,1827,64.4,98.2,10.5,1,26.7,85.1,1.27,22.9,20.7
276,396,12.9,19.3,6.67,1.51,108,281,1.24,24.1,9.91
2738,3924,14.9,11.1,6.04,2.57,78.4,221,1.65,18.1,3.4
331,429,4.03,15.8,61.5,5.33,89,365,4.66,56.7,205
31.3,34.6,7.57,150,21.1,1.31,118,257,31.1,58.8,22.3
213,302,16.5,16.4,48.3,1,38.5,98.2,1,19.3,3.85
204,244,18.4,27.6,25.9,1,42.2,82,5.99,5.62,3.75
165,246,13.6,8.06,15.8,1,28.4,136,1,24.4,4.18
178,289,8.13,231,31.6,20,64.4,965,1.03,23.7,6.49
213,302,16.5,16.4,48.3,1,38.5,98.2,1,19.3,3.85
649,1027,17,47.4,17.5,1,56.7,146,20.4,47,9.82
153,235,37.9,146,43.3,4.1,198,533,1.51,17,2.84
274,375,1.26,322,40,1,23.9,85.8,2.81,10,4.14
193,136,9.91,198,35.2,3.59,47,204,2.59,33.7,5.62
313,509,9.47,34.9,30.2,1.73,33.4,70.4,1.08,23.5,4.29
1124,1554,13,83.5,41.4,1,53.3,94.7,4.29,34.3,14.9
615,939,11.4,63.8,14.9,21.9,67.3,1433,1,20.2,17
271,418,6.98,12.5,29.4,1,45.3,64.9,1.1,17.3,9.56
39.2,38.2,9.06,80.6,25,1.47,66.1,195,1.89,50.9,1
1433,2072,14.6,29.4,13.8,2.71,44.1,102,4.53,34,8.51
143,281,19.5,34.6,8.82,1.86,196,368,1.98,66.7,9.06
777,1241,7.5,84.3,13.8,13.3,69.8,1843,6.15,21.9,7.91
305,445,10.3,20,8.58,1,19.3,106,1,26.7,5.78
215,375,4.83,54.7,7.5,1,49.1,163,2.07,18.9,6.32
99.1,158,20,18.3,3.55,39.6,133,4614,1,13.2,1
1472,2129,11,5.47,20,1,23.3,78.4,1,10.8,6.21
1046,1486,18.9,18.1,15.5,1.86,31.3,113,1,17.6,6.98
698,1144,2.25,13.8,10.5,1,40.7,118,20.5,73,42.9
97.3,95.6,3.65,2.84,1165,7.5,160,429,2.86,43.7,7.5
337,509,15,106,30.5,2.04,149,389,2.35,23.7,13.8
453,685,9.91,15,10.8,9.82,109,322,1.55,10.6,7.99
426,661,4.78,20.5,46.6,5.42,123,241,8.66,31.9,2.25
178,308,15.4,145,25,3.19,34.9,158,1,13.6,10.6
478,723,18.4,21.3,1,12.4,91.4,2503,1.73,39.6,12.5
81.3,139,21.3,20.9,8.35,1,12.6,50,1.12,45.3,12.9
355,523,14.1,25.9,16.5,2.09,93.9,294,5.67,30.2,6.15
127,219,30,50.5,14.9,2.79,18.6,73,3.13,28.1,6.26
122,181,19.5,9.65,2.07,1.54,45.7,96.5,6.1,23.7,4.1
24.4,18.4,3.68,1.67,12.2,8.13,32.5,179,2.09,18.8,3.43
215,337,44.1,109,87.4,3.89,25.5,1778,1,11.7,1
1472,2072,34.9,28.9,19.6,7.7,49.6,2308,10.7,40.3,68.5
528,828,15,12.5,1,1.06,53.8,119,2.57,22.7,2.64
87.4,167,25.5,379,66.7,1,45.7,57.8,33.1,57.8,43.3
71.7,114,1.65,2.94,22.1,3.68,79.1,178,2.02,7.1,5
334,533,31.9,41.8,1.86,1,22.5,22.9,1.33,44.5,11.7
52.8,86.6,7.3,27.6,42.9,2.84,46.1,104,1.14,20.7,4.14
221,328,30.2,46.6,16.3,2.81,28.6,69.2,1,25.7,8.74
117,151,14.7,77.7,23.3,2.53,32.2,85.1,2.02,12.5,7.57
34.6,41,35.5,178,57.3,15.3,62.1,1055,2.09,18.4,8.82
131,200,14.6,16.1,12.3,12,191,1731,2.48,20.7,9.82
160,255,36.8,83.5,24.8,4.1,30.8,191,2.21,27.4,7.77
93.1,138,9.31,362,89.8,4.57,62.6,191,2.89,34,9.39
170,253,15.4,15.8,9.39,10.1,57.8,1778,1.39,31.6,13.2
193,289,20.9,70.4,38.2,7.91,67.9,294,11.2,40,22.5
1433,2072,8.13,30.8,79.1,4.87,20.9,163,1.09,8.51,7.3
56.7,47.4,13.6,141,46.6,1.76,44.5,161,1.89,34.3,12.4
71.7,115,25,36.8,10.5,3.08,71.7,259,1,15.5,7.7
87.4,94.7,9.91,60.4,18.4,2.21,67.3,165,1,15.7,10.9
52.8,73,11.2,89.8,15.4,1,20.7,77.7,1.5,6.38,7.5
63.2,79.9,22.7,83.5,42.6,9.65,93.1,1747,1.3,31.1,7.43
29.2,22.1,3.34,1.76,18.3,20.5,58.8,898,1,27.9,8.28
67.3,106,14.5,22.9,15.4,20.5,71.7,882,5.19,16.4,7.37
1155,1700,5.57,155,13.9,4.22,52.8,1655,2.37,16,5.42
343,599,16.3,53.3,13.9,1.7,32.5,137,3.92,27.6,3.25
649,1027,17,47.4,17.5,1,56.7,146,20.4,47,9.82
874,1298,15,10.4,16.5,1.15,15.4,86.6,2.44,40,13.5
750,1144,12.6,14.5,11.4,12.4,47.4,939,11,20.7,8.66
93.9,145,11.8,410,62.6,4.96,91.4,223,33.1,79.9,20.9
64.9,85.1,11.4,106,36.2,2.23,145,253,1,11.2,3.43
418,578,16.7,32.5,5.57,12.1,173,1670,9.14,64.4,7.1
170,239,6.92,67.3,11,16,63.2,1486,57.3,139,33.7
170,286,19.3,3.02,21.3,2.09,25.7,54.7,1.31,30,16.3
1275,1843,19.5,153,23.3,1,79.1,271,1,25.7,5.47
365,673,63.8,139,23.5,2.69,59.9,184,1,46.1,7.3
914,1298,11.1,46.6,10.9,4.14,38.9,149,1.76,30.8,6.21
42.9,34.3,117,219,59.9,3.31,30.5,91.4,15.4,32.8,195
567,806,18.8,41,18.6,1.13,31.6,115,4.49,22.3,12.3
227,340,10.2,22.1,3.65,1,33.1,31.9,1.96,24.6,6.1
1928,2690,17.2,379,175,2.94,21.3,68.5,1.58,22.1,2.97
87.4,94.7,9.91,60.4,18.4,2.21,67.3,165,1,15.7,10.9
231,352,20,106,34,1.24,37.5,93.1,4.7,28.4,106
130,155,41,67.9,18.1,7.99,33.7,111,2.11,15.7,3.96
615,982,28.9,44.5,31.3,9.56,191,1670,1.18,7.37,7.64
63.2,86.6,14.2,13.6,7.43,1.11,22.7,67.3,5.28,31.3,15.7
365,528,10.4,26.7,24.1,4.57,41,1700,1,28.6,7.43
557,947,7.7,18.6,36.5,5.19,64.9,138,2.05,20,12.4
231,269,24.8,22.7,41.4,1.45,11.8,78.4,8.2,32.8,9.14
24.4,18.4,3.68,1.67,12.2,8.13,32.5,179,2.09,18.8,3.43
168,269,10.6,161,19.3,1.98,49.1,178,1.25,12.1,5.42
757,1124,17.9,13.5,4.7,4.29,29.2,132,5.42,44.9,13.3
250,362,19.6,85.1,27.4,23.7,82,1596,4.1,55.7,9.91
204,308,22.7,33.7,14.1,26.7,96.5,882,7.5,31.1,11.1
146,191,22.9,24.8,9.73,20.2,64.9,1114,1,28.4,17.8
523,813,16.3,30.8,18.9,3.19,22.9,64.4,1.11,19.3,3.75
250,362,19.6,85.1,27.4,23.7,82,1596,4.1,55.7,9.91
253,359,15.5,20.7,34.3,4.03,93.1,267,1,33.4,7.37
186,302,1,271,16.3,6.98,44.5,449,1.57,17.6,6.1
523,828,13.2,73.7,15.4,1,119,279,1.2,37.9,6.73
231,269,24.8,22.7,41.4,1.45,11.8,78.4,8.2,32.8,9.14
